Population,Per Capita Income,Average Rent,City,Median Household Income
33801.0,22429.3,694.3,ARTESIA,42450.3
0.0,,,ARTESIA WELLS,
849.0,27279.0,311.0,ARTESIAN,54375.0
6622.0,22772.8,394.8,ARTHUR,47299.5
1257.0,33613.0,319.0,ARTHUR CITY,61641.0
771.0,22488.0,,ARTHURDALE,44833.0
359.0,13016.0,,ARTIE,34620.0
124047.0,34107.8,915.8,ARVADA,72706.7
17674.0,21603.0,839.0,ARVERNE,43354.0
282.0,33189.0,513.0,ARVILLA,58750.0
21208.0,10394.0,658.0,ARVIN,33147.0
866.0,22687.0,,ARVONIA,55098.0
293.0,14964.0,,ARY,26328.0
5060.0,30588.0,650.0,ASBURY,67157.7
39099.0,33777.0,945.0,ASBURY PARK,53160.0
3548.0,17604.0,551.0,ASH,35061.0
2879.0,14842.0,403.0,ASH FLAT,30917.0
2073.0,11534.0,405.0,ASH FORK,25417.0
3658.0,21258.0,459.0,ASH GROVE,45511.0
2587.0,33192.0,,ASHAWAY,71772.0
95518.0,37322.0,1204.7,ASHBURN,103091.0
6119.0,34454.0,1006.0,ASHBURNHAM,83532.0
4553.0,30052.7,799.5,ASHBY,62685.3
959.0,17382.0,428.0,ASHCAMP,30685.0
9118.0,20125.0,296.0,ASHDOWN,41324.0
54791.0,18745.5,475.0,ASHEBORO,37760.5
1100.0,25603.0,363.0,ASHER,38553.0
1775.0,11237.0,144.0,ASHERTON,24310.0
120232.0,27748.2,698.6,ASHEVILLE,42520.0
1668.0,31137.0,656.0,ASHFIELD,75064.5
12919.0,24290.2,517.5,ASHFORD,51356.0
111.0,20847.0,,ASHIPPUN,41118.0
1604.0,24503.0,582.0,ASHKUM,60250.0
174495.0,26646.8,526.4,ASHLAND,47665.6
17400.0,21531.0,679.0,ASHLAND CITY,47683.0
8634.0,23060.0,410.2,ASHLEY,45302.4
805.0,40683.0,737.0,ASHLEY FALLS,75598.0
1324.0,24895.0,404.0,ASHMORE,46458.0
33250.0,19659.0,484.0,ASHTABULA,34150.0
8062.0,30923.9,484.3,ASHTON,61732.7
584.0,28283.0,933.0,ASHUELOT,62188.0
23015.0,23782.0,471.2,ASHVILLE,51055.5
123.0,12480.0,497.0,ASHWOOD,27188.0
1206.0,24088.0,325.0,ASKOV,48167.0
1749.0,22810.0,558.0,ASOTIN,49205.0
9869.0,57384.0,1220.0,ASPEN,73426.0
1215.0,20256.0,165.0,ASPERMONT,41190.0
2930.0,26571.0,600.0,ASPERS,59525.0
1325.0,28946.0,370.0,ASSARIA,59821.0
15.0,,,ASSAWOMAN,
4567.0,31246.0,1054.0,ASSONET,89833.0
1905.0,19594.0,368.0,ASSUMPTION,42073.0
2873.0,18905.0,535.0,ASTATULA,43783.0
21067.0,30987.0,822.0,ASTON,75373.0
2040.0,19650.0,667.0,ASTOR,30120.0
164805.0,28124.7,943.0,ASTORIA,49489.3
965.0,21274.0,444.0,ATALISSA,51054.0
31349.0,31633.0,1011.0,ATASCADERO,65657.0
9199.0,17704.0,593.0,ATASCOSA,48545.0
13653.0,21778.0,411.0,ATCHISON,44521.0
12412.0,28652.0,1090.0,ATCO,70661.0
2919.0,25047.0,741.0,ATGLEN,66354.0
1234.0,21441.0,559.0,ATHELSTANE,33611.0
1120.0,23718.0,630.0,ATHENA,53250.0
282342.0,19378.0,497.1,ATHENS,43143.6
7110.0,129577.0,2001.0,ATHERTON,220583.0
20147.0,25305.0,634.7,ATHOL,48801.2
60.0,26397.0,642.0,ATKA,60000.0
10812.0,23087.3,406.0,ATKINS,53311.0
11428.0,28390.0,510.0,ATKINSON,54893.8
938364.0,32860.3,750.4,ATLANTA,51576.2
10900.0,26433.2,481.7,ATLANTIC,44080.8
28800.0,50168.7,1037.7,ATLANTIC BEACH,70938.3
39591.0,18610.0,749.0,ATLANTIC CITY,29200.0
8901.0,40917.0,1136.0,ATLANTIC HIGHLANDS,84428.0
1852.0,19636.0,379.0,ATLANTIC MINE,51372.0
34.0,2226.0,,ATLAS,
211.0,30069.0,,ATLASBURG,37284.0
19672.0,15935.0,391.0,ATMORE,29236.0
20229.0,23212.5,609.0,ATOKA,57400.5
26.0,12492.0,,ATOMIC CITY,19583.0
276.0,18036.0,189.0,ATQASUK,60000.0
12487.0,17759.0,382.0,ATTALLA,33533.0
1702.0,13208.0,415.0,ATTAPULGUS,29292.0
24902.0,22317.0,476.0,ATTICA,50591.2
43677.0,30978.0,823.0,ATTLEBORO,67039.0
1638.0,39837.0,888.0,ATTLEBORO FALLS,125769.0
46294.0,24892.3,590.0,ATWATER,52375.3
6019.0,24821.2,421.8,ATWOOD,52149.2
3020.0,22215.0,414.0,AU GRES,37442.0
2140.0,24247.0,511.0,AU SABLE FORKS,50880.0
521.0,29199.0,,AU TRAIN,41382.0
4074.0,28193.0,665.0,AUBERRY,58168.0
23440.0,21267.5,746.0,AUBREY,53871.5
362020.0,27364.8,664.4,AUBURN,54604.8
21025.0,29015.0,780.0,AUBURN HILLS,52937.0
3204.0,4641.0,,AUBURN UNIVERSITY,
39553.0,30862.3,830.3,AUBURNDALE,67473.3
1215.0,18184.0,552.0,AUBURNTOWN,42917.0
15100.0,32540.3,545.3,AUDUBON,59607.0
262228.0,24480.1,553.9,AUGUSTA,49336.7
112.0,,,AUGUSTA SPRINGS,
3722.0,17334.0,413.0,AULANDER,36203.0
2807.0,24610.0,642.0,AULT,52554.0
221.0,21175.0,,AULTMAN,38622.0
6980.0,22493.0,818.0,AUMSVILLE,56587.0
1582.0,24429.0,336.0,AURELIA,49318.0
668894.0,26566.1,824.5,AURORA,60264.3
44093.0,20274.0,720.0,AUSTELL,41011.0
310.0,26488.0,575.0,AUSTERLITZ,67917.0
1021672.0,34485.0,855.1,AUSTIN,63639.9
1891.0,23627.0,,AUSTINBURG,64286.0
2006.0,15962.0,374.0,AUSTINVILLE,29778.0
207.0,25826.0,,AUSTWELL,32083.0
1978.0,19641.0,314.0,AUTAUGAVILLE,34375.0
4704.0,24053.0,412.0,AUTRYVILLE,51090.0
363.0,21791.0,,AUXIER,51331.0
3003.0,21693.0,403.0,AUXVASSE,41035.0
13268.0,24166.0,403.7,AVA,51261.7
6548.0,35798.0,875.0,AVALON,60057.5
430.0,17896.0,371.0,AVANT,31667.0
0.0,,,AVAWAM,
3745.0,28490.0,463.0,AVELLA,59919.0
15001.0,8013.0,588.0,AVENAL,28794.0
16895.0,23899.0,1148.0,AVENEL,71141.0
1081.0,28804.0,798.0,AVENUE,53203.0
655.0,16167.0,402.0,AVERA,24441.0
15.0,19067.0,,AVERILL,46250.0
7608.0,37799.0,818.0,AVERILL PARK,80126.0
2235.0,19477.0,363.0,AVERY,44960.7
105.0,81946.0,,AVERY ISLAND,
853.0,52343.0,944.0,AVILA BEACH,75043.0
4548.0,19273.5,426.0,AVILLA,39826.0
2566.0,20941.0,284.0,AVINGER,29233.0
1989.0,21475.0,523.0,AVIS,39631.0
2678.0,31978.0,565.0,AVISTON,75781.0
10304.0,27625.6,405.0,AVOCA,52446.9
103519.0,34279.7,786.6,AVON,65947.5
1941.0,54648.0,1136.0,AVON BY THE SEA,68856.0
22708.0,40049.0,880.0,AVON LAKE,80271.0
25908.0,16441.0,504.0,AVON PARK,34377.0
86694.0,22183.4,898.0,AVONDALE,53300.0
6123.0,35407.0,685.0,AVONDALE ESTATES,50174.0
2661.0,22889.0,375.0,AVONMORE,42845.0
3192.0,26893.0,551.0,AWENDAW,35284.0
1451.0,19561.0,687.0,AXIS,32344.0
955.0,17139.0,261.0,AXSON,38194.0
4327.0,25711.8,431.7,AXTELL,59109.0
6658.0,18008.0,355.0,AXTON,36909.0
10107.0,19696.0,423.0,AYDEN,38648.0
555.0,31374.0,,AYDLETT,57361.0
7061.0,34502.0,899.0,AYER,57543.0
6337.0,27022.0,850.0,AYLETT,65473.0
4778.0,20075.0,439.0,AYNOR,41883.0
702.0,38108.5,418.0,AYR,63568.0
230.0,18893.0,296.0,AYRSHIRE,32500.0
705.0,30185.0,423.0,AZALEA,45592.0
26909.0,29642.0,581.0,AZLE,57457.0
16968.0,24613.0,646.0,AZTEC,54649.0
60036.0,17642.0,1108.0,AZUSA,55495.0
346.0,22647.0,99.0,BABB,48672.0
1627.0,24329.0,418.0,BABBITT,40909.0
109.0,18512.0,,BABCOCK,36875.0
4114.0,13549.5,808.0,BABSON PARK,43068.0
14706.0,45048.0,1335.0,BABYLON,94558.0
2767.0,21010.0,503.0,BACKUS,43405.0
7815.0,20754.0,661.0,BACLIFF,40612.0
2817.0,17244.0,424.0,BACONTON,35450.0
138.0,27571.0,,BACOVA,67212.0
7502.0,21209.0,452.0,BAD AXE,38692.0
9659.0,32484.0,452.0,BADEN,62584.0
2081.0,27373.2,350.0,BADGER,47567.8
831.0,21241.0,438.0,BADIN,29257.0
4758.0,26031.5,406.5,BAGDAD,62869.0
790.0,21445.0,575.0,BAGGS,51667.0
6357.0,21240.0,357.0,BAGLEY,38933.7
742.0,22077.0,418.0,BAGWELL,45508.0
6597.0,30769.0,715.0,BAHAMA,89180.0
19234.0,22544.4,595.6,BAILEY,52043.0
527.0,25631.0,,BAILEY ISLAND,46467.0
1623.0,38226.0,647.0,BAILEYS HARBOR,56563.0
1612.0,22934.0,354.0,BAILEYTON,54342.0
3458.0,28011.7,413.0,BAILEYVILLE,53723.0
37812.0,22642.2,480.0,BAINBRIDGE,43410.5
23084.0,54897.0,957.0,BAINBRIDGE ISLAND,95481.0
427.0,25487.0,519.0,BAINVILLE,62500.0
2933.0,23461.0,351.0,BAIRD,41406.0
329.0,20336.0,,BAIRDFORD,50114.0
140.0,26344.0,,BAIROIL,56635.0
1145.0,19701.0,362.0,BAISDEN,38547.0
10183.0,8767.0,285.0,BAJADERO,15342.0
30126.0,24617.7,525.2,BAKER,44218.2
12215.0,24189.0,503.0,BAKER CITY,42854.0
182.0,18649.0,,BAKERS MILLS,35536.0
530868.0,23036.0,837.7,BAKERSFIELD,55249.3
334.0,28201.0,,BAKERSTOWN,73352.0
6713.0,20791.0,337.0,BAKERSVILLE,36023.0
9492.0,64883.0,1229.0,BALA CYNWYD,104933.0
1165.0,25771.0,558.0,BALATON,50000.0
23360.0,14716.0,701.0,BALCH SPRINGS,37787.0
6656.0,18880.0,364.0,BALD KNOB,38563.0
55266.0,27278.3,694.5,BALDWIN,57955.8
7215.0,28733.0,639.0,BALDWIN CITY,54091.0
77192.0,15376.0,1088.0,BALDWIN PARK,51232.0
638.0,55017.0,,BALDWIN PLACE,167885.0
31466.0,35186.0,705.0,BALDWINSVILLE,67225.0
3838.0,27831.0,773.0,BALDWINVILLE,69076.0
8278.0,19219.0,395.0,BALDWYN,32344.0
172.0,26441.0,,BALFOUR,27250.0
682.0,28544.0,406.0,BALKO,67969.0
5687.0,23941.0,478.0,BALL,55242.0
12522.0,27977.0,648.0,BALL GROUND,63362.0
737.0,21124.0,464.0,BALLANTINE,26667.0
1542.0,19989.0,369.0,BALLARD,41525.0
1085.0,21457.0,531.0,BALLICO,53750.0
5017.0,20320.0,322.0,BALLINGER,34324.0
14841.0,38870.0,831.0,BALLSTON LAKE,90897.0
31403.0,33396.0,820.0,BALLSTON SPA,68252.0
93016.0,40023.5,836.0,BALLWIN,83791.0
1380.0,22022.0,826.0,BALLY,56505.0
64.0,7408.0,,BALM,
1111.0,15445.0,207.0,BALMORHEA,38636.0
100.0,29980.0,,BALSAM,54000.0
665.0,24928.0,,BALSAM GROVE,38889.0
2261.0,25229.0,520.0,BALSAM LAKE,44476.0
9052.0,24461.0,639.0,BALTIC,57393.3
639744.0,25133.2,792.6,BALTIMORE,47278.2
6825.0,19155.0,307.0,BAMBERG,37560.0
10.0,,,BANCO,
7992.0,23668.8,416.8,BANCROFT,47391.5
50.0,37458.0,,BANDANA,
8053.0,23694.0,571.0,BANDERA,43780.0
7093.0,25020.0,583.0,BANDON,38515.0
1012.0,16503.0,,BANDY,35598.0
71375.0,22864.2,594.2,BANGOR,45768.4
3544.0,18193.0,389.0,BANGS,40807.0
6500.0,24451.5,578.0,BANKS,49756.3
1377.0,23388.0,355.0,BANKSTON,44759.0
2735.0,24215.0,438.0,BANNER,58422.7
6604.0,29029.0,664.0,BANNER ELK,47992.0
32134.0,21208.0,812.0,BANNING,39291.0
836.0,21425.0,415.0,BANNISTER,51500.0
172.0,25737.0,,BANNOCK,105900.0
732.0,10708.0,561.0,BANQUETE,36553.0
1392.0,32652.0,683.0,BANTAM,58833.0
23.0,20578.0,,BANTRY,53750.0
3249.0,11559.0,407.0,BAPCHULE,38670.0
5255.0,31275.0,787.0,BAR HARBOR,57125.0
19937.0,25603.0,621.0,BARABOO,48276.0
3682.0,10975.0,283.0,BARAGA,33906.0
1057.0,39864.0,,BARATARIA,67578.0
468.0,33355.0,536.0,BARBEAU,61250.0
41346.0,22680.0,548.0,BARBERTON,44205.0
16540.0,29769.5,610.5,BARBOURSVILLE,60207.0
11614.0,13985.0,343.0,BARBOURVILLE,22418.0
24879.0,7939.0,338.0,BARCELONETA,14982.0
611.0,25594.0,475.0,BARCLAY,70946.0
1063.0,16966.0,575.0,BARCO,40819.0
57.0,19075.0,,BARD,52917.0
222.0,11851.0,238.0,BARDOLPH,26705.0
28815.0,24538.0,490.0,BARDSTOWN,43936.0
2996.0,18362.5,452.5,BARDWELL,36152.5
6051.0,33960.0,722.0,BARGERSVILLE,74663.0
1751.0,26493.0,,BARHAMSVILLE,57188.0
768.0,20106.5,356.5,BARING,27151.0
3357.0,23245.0,460.0,BARK RIVER,48264.0
2400.0,20513.0,346.0,BARKER,52188.0
3233.0,39472.0,851.0,BARKHAMSTED,88750.0
202.0,24704.0,,BARKSDALE,33462.0
3129.0,19524.0,1213.0,BARKSDALE AFB,41886.0
4834.0,18370.0,469.0,BARLING,44330.0
1577.0,22902.0,308.0,BARLOW,42375.0
1133.0,28322.0,320.0,BARNARD,51830.5
2003.0,21103.0,340.0,BARNARDSVILLE,31406.0
22428.0,30369.0,1260.0,BARNEGAT,63295.0
563.0,46202.0,,BARNEGAT LIGHT,77727.0
246.0,21514.0,,BARNES,28889.0
313.0,16547.0,406.0,BARNES CITY,37500.0
90.0,20267.0,,BARNESTON,29643.0
26031.0,29065.4,387.8,BARNESVILLE,66228.4
1154.0,25323.0,820.0,BARNET,63472.0
2380.0,15931.0,325.0,BARNETT,45565.0
3770.0,33825.0,561.0,BARNEVELD,73404.0
1859.0,23855.5,383.0,BARNEY,47489.5
10882.0,24461.5,758.0,BARNHART,58680.5
100.0,30810.0,,BARNHILL,66719.0
2362.0,22102.0,307.0,BARNSDALL,45182.0
2113.0,36804.0,1310.0,BARNSTABLE,61250.0
893.0,31388.0,,BARNSTEAD,102917.0
3982.0,28285.0,451.0,BARNUM,62946.5
11295.0,20130.0,457.0,BARNWELL,35331.0
2989.0,25011.0,608.0,BARODA,50313.0
1261.0,21548.0,417.0,BARRACKVILLE,38661.0
30688.0,7229.0,278.0,BARRANQUITAS,14986.0
22654.0,29835.5,711.0,BARRE,58860.5
1209.0,15598.0,238.0,BARREN SPRINGS,26741.0
686.0,24357.0,385.0,BARRETT,47727.0
74297.0,46177.0,988.2,BARRINGTON,92341.0
5531.0,21497.0,490.0,BARRON,41926.0
555.0,23672.0,521.0,BARRONETT,43250.0
4303.0,30302.0,885.0,BARROW,90500.0
3563.0,42967.7,540.0,BARRY,109795.7
2260.0,18171.0,433.0,BARRYTON,33125.0
197.0,17419.0,,BARRYTOWN,66250.0
1263.0,34096.0,773.0,BARRYVILLE,59485.0
33258.0,18008.7,416.5,BARSTOW,35634.7
1674.0,30544.0,363.0,BARTELSO,78958.0
40109.0,26810.5,492.5,BARTLESVILLE,46817.0
45668.0,25578.6,511.4,BARTLETT,49198.2
807.0,20318.0,225.0,BARTLEY,38548.0
5377.0,33415.0,731.0,BARTO,76698.0
5634.0,22117.8,447.0,BARTON,42066.8
461.0,17313.0,,BARTON CITY,30536.0
1825.0,31301.0,806.0,BARTONSVILLE,56750.0
28539.0,18402.7,372.3,BARTOW,32038.0
494.0,12071.0,363.0,BARWICK,23092.0
6971.0,25364.5,1492.0,BASALT,53956.0
247.0,22253.0,,BASCO,27368.0
1254.0,24602.5,235.0,BASCOM,51562.5
6124.0,32093.0,847.0,BASEHOR,76579.0
3694.0,16088.0,308.0,BASILE,37391.0
1854.0,23390.5,374.0,BASIN,44914.0
788.0,16970.0,,BASKERVILLE,46957.0
1123.0,25851.0,373.0,BASKIN,29516.0
26397.0,67423.0,1790.0,BASKING RIDGE,125837.0
1664.0,21244.0,541.0,BASOM,42663.0
439.0,25477.0,481.0,BASS HARBOR,38500.0
967.0,31976.0,1105.0,BASS LAKE,60652.0
14107.0,21564.5,314.5,BASSETT,39837.0
3468.0,14697.0,279.0,BASSFIELD,26576.0
1524.0,24861.0,530.0,BASTIAN,56858.0
49706.0,19942.0,535.0,BASTROP,39488.0
690.0,26017.0,290.0,BASYE,41442.0
85739.0,28195.2,640.8,BATAVIA,59978.0
1709.0,18581.0,311.0,BATCHELOR,43177.0
572.0,32251.0,400.0,BATCHTOWN,64167.0
39.0,16305.0,,BATES,11071.0
3297.0,28915.0,615.0,BATES CITY,68500.0
9471.0,18592.0,406.0,BATESBURG,33340.0
445.0,22540.0,137.0,BATESLAND,45750.0
53540.0,20032.2,433.5,BATESVILLE,39923.5
46483.0,25080.5,520.5,BATH,50280.4
1007.0,36916.0,325.0,BATH SPRINGS,52386.0
85.0,32974.0,,BATHGATE,46667.0
377861.0,24600.5,656.4,BATON ROUGE,47094.9
1517.0,19941.0,,BATSON,36487.0
143.0,33201.0,,BATTERY PARK,58773.0
236.0,20149.0,168.0,BATTIEST,32222.0
94151.0,25091.0,516.5,BATTLE CREEK,42884.2
36214.0,28205.5,746.5,BATTLE GROUND,60616.0
3207.0,29485.0,533.0,BATTLE LAKE,48112.0
5610.0,29758.0,588.0,BATTLE MOUNTAIN,74637.0
3870.0,25372.0,461.0,BATTLEBORO,40400.0
1203.0,28786.0,510.0,BATTLETOWN,40469.0
2491.0,21976.0,400.0,BAUDETTE,40179.0
4406.0,21119.0,509.0,BAUXITE,54180.0
16456.0,19698.0,329.0,BAXLEY,36533.0
19013.0,21422.8,543.2,BAXTER,39979.2
6063.0,17855.0,368.0,BAXTER SPRINGS,45118.0
2297.0,18873.0,432.0,BAY,36793.0
157.0,27299.0,,BAY CENTER,28516.0
93321.0,23811.8,567.8,BAY CITY,44777.6
18235.0,19954.0,445.0,BAY MINETTE,39539.0
131.0,10892.0,,BAY PINES,
1066.0,20350.0,367.0,BAY PORT,36250.0
14877.0,19691.0,638.0,BAY SAINT LOUIS,38471.0
65821.0,27716.0,1249.0,BAY SHORE,75775.0
5491.0,16750.0,346.0,BAY SPRINGS,29595.0
15550.0,43498.0,825.0,BAY VILLAGE,83679.0
206085.0,12161.4,430.5,BAYAMON,25535.8
6175.0,21302.8,362.0,BAYARD,39021.0
2550.0,15095.0,471.0,BAYBORO,32315.0
9998.0,25931.5,559.5,BAYFIELD,51169.0
498.0,20384.0,325.0,BAYLIS,37333.0
63819.0,29169.0,957.0,BAYONNE,55608.0
2138.0,12370.0,514.0,BAYOU LA BATRE,31449.0
11588.0,34307.0,1292.0,BAYPORT,72066.5
52883.0,33048.0,1160.0,BAYSIDE,64797.2
106809.0,25403.0,672.3,BAYTOWN,62454.7
509.0,45494.0,,BAYVIEW,46976.0
27490.0,37960.5,1222.5,BAYVILLE,88604.5
574.0,19493.0,413.0,BAZINE,42083.0
1122.0,27661.0,408.0,BEACH,32778.0
2638.0,23210.0,474.0,BEACH CITY,52500.0
6926.0,57928.0,981.0,BEACH HAVEN,73094.0
2666.0,24602.0,592.0,BEACH LAKE,54265.0
45759.0,39813.5,1081.0,BEACHWOOD,77220.0
20122.0,24259.0,665.0,BEACON,47646.0
5975.0,34664.0,896.0,BEACON FALLS,85560.0
1981.0,17778.0,1506.0,BEALE AFB,40000.0
8053.0,27189.0,995.0,BEALETON,76013.0
2079.0,32103.0,271.0,BEALLSVILLE,45753.7
416.0,23401.0,575.0,BEALS,32500.0
360.0,30079.0,453.0,BEAMAN,52083.0
6327.0,18539.0,380.0,BEAN STATION,30905.0
41159.0,32424.0,1109.0,BEAR,83056.0
243.0,16758.0,,BEAR BRANCH,43583.0
7155.0,28570.8,485.0,BEAR CREEK,58120.0
3693.0,22428.0,454.5,BEAR LAKE,43608.0
0.0,,,BEAR MOUNTAIN,
874.0,24165.0,605.0,BEAR RIVER CITY,64531.0
140.0,25954.0,,BEARCREEK,51250.0
2921.0,19921.0,342.0,BEARDEN,42011.0
433.0,33000.0,331.0,BEARDSLEY,42500.0
7843.0,20170.0,436.0,BEARDSTOWN,42394.0
537.0,46342.0,853.0,BEARSVILLE,53750.0
2445.0,18948.0,546.0,BEASLEY,35833.0
387.0,22709.0,421.0,BEASON,50333.0
15471.0,18680.5,336.0,BEATRICE,39716.5
473.0,23039.0,240.0,BEATTIE,46750.0
1103.0,18228.0,337.0,BEATTY,32185.5
7429.0,13538.0,268.0,BEATTYVILLE,22578.0
54730.0,21874.7,951.0,BEAUFORT,57890.8
190435.0,21257.5,592.7,BEAUMONT,43331.8
745.0,15721.0,561.0,BEAUTY,27540.0
33797.0,20813.4,448.3,BEAVER,38687.9
91.0,19771.0,,BEAVER BAY,42750.0
910.0,17125.0,273.0,BEAVER CITY,30893.0
615.0,25668.0,388.0,BEAVER CREEK,52917.0
969.0,27580.0,436.0,BEAVER CROSSING,58750.0
30895.0,22296.5,508.0,BEAVER DAM,44214.5
3339.0,22273.0,446.0,BEAVER DAMS,56211.0
28486.0,24641.5,483.0,BEAVER FALLS,62184.0
610.0,25541.0,531.0,BEAVER ISLAND,43571.0
996.0,23114.0,511.0,BEAVER MEADOWS,42250.0
1439.0,18440.0,425.0,BEAVER SPRINGS,45000.0
4735.0,31950.0,547.0,BEAVERCREEK,77829.0
211.0,21513.0,,BEAVERDALE,41667.0
4768.0,24264.5,433.5,BEAVERDAM,59247.5
199776.0,25224.8,720.0,BEAVERTON,51699.0
1966.0,20801.0,446.0,BEAVERTOWN,44868.0
735.0,19360.0,493.0,BEAVERVILLE,38625.0
129.0,15895.0,,BECCARIA,32917.0
2944.0,28656.0,742.0,BECHTELSVILLE,60511.0
956.0,24158.0,575.0,BECKEMEYER,49792.0
8799.0,28138.0,801.0,BECKER,78611.0
2346.0,37301.0,808.0,BECKET,54904.0
34247.0,23308.0,436.0,BECKLEY,37124.0
2627.0,28155.0,400.0,BECKVILLE,51023.0
133.0,85774.0,,BECKWOURTH,48977.0
183545.0,34800.1,772.3,BEDFORD,71019.2
6801.0,45812.0,1309.0,BEDFORD HILLS,70557.0
3591.0,19562.0,350.0,BEDIAS,34228.0
7945.0,64636.0,1538.0,BEDMINSTER,93367.0
6.0,,,BEDROCK,
900.0,32743.0,436.0,BEE,54136.0
1944.0,19247.0,371.0,BEE BRANCH,32051.0
1606.0,21182.0,,BEE SPRING,40278.0
12758.0,22971.0,496.0,BEEBE,42005.0
3234.0,20796.0,429.0,BEECH BLUFF,42634.0
601.0,18937.0,463.0,BEECH BOTTOM,40000.0
2188.0,14067.5,364.0,BEECH CREEK,29383.0
13344.0,23005.5,621.0,BEECH GROVE,37565.5
9236.0,15873.0,398.0,BEECH ISLAND,30537.0
8012.0,27732.0,731.0,BEECHER,64063.0
1647.0,22070.0,244.0,BEECHER CITY,46797.0
180.0,24541.0,522.0,BEECHER FALLS,51667.0
1625.0,20119.0,250.0,BEECHGROVE,25906.0
865.0,22633.0,,BEECHMONT,41189.0
66.0,17048.0,,BEEDEVILLE,22386.0
25.0,32824.0,,BEELER,53750.0
878.0,24187.0,316.0,BEEMER,45417.0
994.0,10708.0,294.0,BEERSHEBA SPRINGS,21513.0
87.0,17569.0,,BEESON,18750.0
49.0,12449.0,,BEETOWN,21875.0
27850.0,16691.0,537.0,BEEVILLE,56725.5
4501.0,22187.0,374.0,BEGGS,40500.0
279.0,18431.0,,BEJOU,42321.0
63639.0,40510.0,1091.5,BEL AIR,94540.5
972.0,36372.0,839.0,BEL ALTON,64773.0
7575.0,33678.0,1107.0,BELCAMP,74381.0
998.0,19174.5,431.0,BELCHER,28168.0
14673.0,32222.0,743.0,BELCHERTOWN,71875.0
6726.0,13161.0,185.0,BELCOURT,30287.0
4990.0,20952.3,713.0,BELDEN,37336.7
900.0,29501.0,448.0,BELDENVILLE,66339.0
10848.0,20076.0,473.0,BELDING,44533.0
22637.0,19272.0,546.0,BELEN,37373.0
2884.0,25705.0,444.0,BELEWS CREEK,55068.0
9399.0,22492.0,782.0,BELFAIR,53082.0
11373.0,20919.3,512.0,BELFAST,40854.7
1625.0,35029.0,558.0,BELFIELD,60125.0
6143.0,36267.0,1549.0,BELFORD,87398.0
3341.0,20335.0,470.0,BELFRY,30822.5
3360.0,29064.0,541.0,BELGIUM,72262.0
25363.0,25185.0,455.2,BELGRADE,46147.6
286.0,31029.0,,BELGRADE LAKES,31063.0
4175.0,20582.0,344.0,BELHAVEN,34414.0
5218.0,15944.0,400.0,BELINGTON,38560.0
74.0,17154.0,,BELK,29722.0
419.0,19509.0,,BELKNAP,23750.0
4566.0,25233.0,533.0,BELL,38025.0
5200.0,23353.0,545.0,BELL BUCKLE,53471.0
2032.0,26530.5,144.0,BELL CITY,54583.5
101932.0,11699.0,1013.0,BELL GARDENS,37267.0
28183.0,29459.7,823.0,BELLA VISTA,58218.0
30603.0,41063.0,711.0,BELLAIRE,75231.3
399.0,11610.0,,BELLAMY,21748.0
11154.0,31660.0,756.0,BELLBROOK,74160.0
7792.0,19765.5,414.0,BELLE,38157.5
3516.0,22369.0,431.0,BELLE CENTER,54552.0
16412.0,28032.0,1043.0,BELLE CHASSE,64423.0
7574.0,22390.0,425.0,BELLE FOURCHE,41997.0
21359.0,14391.0,446.0,BELLE GLADE,30678.0
933.0,29781.0,725.0,BELLE HAVEN,53911.0
11628.0,59158.0,1641.0,BELLE MEAD,157661.0
0.0,,,BELLE MINA,
14854.0,24622.0,479.3,BELLE PLAINE,50699.3
1006.0,21662.0,367.0,BELLE RIVE,47000.0
4369.0,17720.0,553.0,BELLE ROSE,28670.0
227.0,13018.0,426.0,BELLE VALLEY,23542.0
16060.0,26770.0,441.0,BELLE VERNON,51884.0
1538.0,63440.0,1756.0,BELLEAIR BEACH,79271.0
19800.0,22352.5,517.0,BELLEFONTAINE,51322.0
26987.0,26140.0,625.0,BELLEFONTE,52517.0
164.0,27151.0,,BELLEMONT,
19575.0,31501.0,1245.0,BELLEROSE,82301.0
17163.0,19025.0,605.0,BELLEVIEW,35625.0
189655.0,25722.8,593.1,BELLEVILLE,51894.4
230313.0,33931.3,835.0,BELLEVUE,66398.4
78269.0,21157.3,627.0,BELLFLOWER,48622.3
135834.0,28211.8,801.6,BELLINGHAM,55195.6
11558.0,24164.0,710.0,BELLMAWR,54245.0
208.0,20413.0,325.0,BELLMONT,31944.0
35345.0,40691.0,1624.0,BELLMORE,103686.0
75.0,18291.0,,BELLONA,31765.0
4553.0,21774.0,674.0,BELLOWS FALLS,34270.0
9328.0,34903.0,1758.0,BELLPORT,75183.0
9075.0,21787.0,498.0,BELLS,47870.0
16774.0,24768.5,507.0,BELLVILLE,46185.0
1924.0,35565.0,834.0,BELLVUE,61599.0
23510.0,21902.2,553.3,BELLWOOD,46254.5
21769.0,42666.0,1159.0,BELMAR,79312.0
2871.0,26872.0,405.0,BELMOND,47500.0
102077.0,30102.2,670.6,BELMONT,62977.3
57651.0,22807.0,476.3,BELOIT,45130.7
9636.0,25090.0,479.5,BELPRE,41451.0
181.0,11681.0,,BELSANO,23750.0
387.0,28347.0,,BELSPRING,58189.0
1732.0,29427.0,442.0,BELT,57500.0
80932.0,22458.5,531.2,BELTON,47709.2
