Population,Median Household Income,Per Capita Income,Average Rent,Zipcode,City,State
7525.0,66829.0,24729.0,614.0,17555,NARVON,PA
14175.0,54004.0,24041.0,792.0,17557,NEW HOLLAND,PA
5165.0,44836.0,20831.0,674.0,17560,NEW PROVIDENCE,PA
4604.0,61989.0,22815.0,736.0,17562,PARADISE,PA
3901.0,58100.0,20935.0,549.0,17563,PEACH BOTTOM,PA
2170.0,65313.0,31292.0,804.0,17565,PEQUEA,PA
11974.0,54813.0,23316.0,643.0,17566,QUARRYVILLE,PA
5209.0,69850.0,28995.0,672.0,17569,REINHOLDS,PA
215.0,34712.0,12752.0,,17570,RHEEMS,PA
3575.0,60382.0,23439.0,590.0,17572,RONKS,PA
207.0,62917.0,17338.0,,17576,SMOKETOWN,PA
7811.0,62784.0,25072.0,606.0,17578,STEVENS,PA
6029.0,66844.0,24491.0,797.0,17579,STRASBURG,PA
914.0,57900.0,22394.0,567.0,17581,TERRE HILL,PA
2056.0,80574.0,31851.0,598.0,17582,WASHINGTON BORO,PA
8876.0,65369.0,31680.0,1569.0,17584,WILLOW STREET,PA
48769.0,64145.0,35652.0,911.0,17601,LANCASTER,PA
53743.0,42364.0,20820.0,690.0,17602,LANCASTER,PA
61719.0,44752.0,24702.0,690.0,17603,LANCASTER,PA
592.0,26875.0,19539.0,1375.0,17606,LANCASTER,PA
44911.0,37456.0,20733.0,529.0,17701,WILLIAMSPORT,PA
10564.0,45923.0,23338.0,559.0,17702,WILLIAMSPORT,PA
1989.0,39631.0,21475.0,523.0,17721,AVIS,PA
55.0,36250.0,24167.0,,17723,CAMMAL,PA
5571.0,41232.0,19898.0,386.0,17724,CANTON,PA
37.0,40938.0,23881.0,,17727,CEDAR RUN,PA
5172.0,58778.0,25432.0,554.0,17728,COGAN STATION,PA
63.0,37917.0,28684.0,,17729,CROSS FORK,PA
284.0,86115.0,30743.0,,17730,DEWART,PA
159.0,51250.0,30926.0,,17731,EAGLES MERE,PA
5881.0,51007.0,24229.0,477.0,17737,HUGHESVILLE,PA
40.0,23750.0,22653.0,,17739,JERSEY MILLS,PA
12940.0,51187.0,22463.0,505.0,17740,JERSEY SHORE,PA
62.0,28125.0,19240.0,,17742,LAIRDSVILLE,PA
3109.0,45032.0,20402.0,442.0,17744,LINDEN,PA
19153.0,36547.0,21788.0,550.0,17745,LOCK HAVEN,PA
3231.0,52543.0,19012.0,522.0,17747,LOGANTON,PA
245.0,23571.0,23414.0,,17748,MC ELHATTAN,PA
266.0,42969.0,18985.0,393.0,17749,MC EWENSVILLE,PA
107.0,69844.0,27541.0,,17750,MACKEYVILLE,PA
7553.0,51806.0,23282.0,518.0,17751,MILL HALL,PA
4948.0,45988.0,21764.0,509.0,17752,MONTGOMERY,PA
11917.0,57828.0,31737.0,597.0,17754,MONTOURSVILLE,PA
12220.0,49313.0,23331.0,510.0,17756,MUNCY,PA
912.0,40625.0,23449.0,655.0,17758,MUNCY VALLEY,PA
550.0,48269.0,26150.0,,17760,NORTH BEND,PA
524.0,70833.0,24126.0,472.0,17762,PICTURE ROCKS,PA
422.0,34583.0,19256.0,572.0,17763,RALSTON,PA
2212.0,27630.0,16997.0,271.0,17764,RENOVO,PA
926.0,50455.0,24797.0,517.0,17765,ROARING BRANCH,PA
84.0,46023.0,26921.0,,17767,SALONA,PA
216.0,29531.0,16666.0,,17768,SHUNK,PA
3487.0,48418.0,22902.0,450.0,17771,TROUT RUN,PA
2500.0,55719.0,25770.0,508.0,17772,TURBOTVILLE,PA
1261.0,45795.0,20033.0,443.0,17774,UNITYVILLE,PA
267.0,42500.0,21896.0,338.0,17776,WATERVILLE,PA
7324.0,45777.0,23509.0,507.0,17777,WATSONTOWN,PA
75.0,26875.0,30791.0,,17778,WESTPORT,PA
165.0,52500.0,22819.0,,17779,WOOLRICH,PA
16142.0,35870.0,21392.0,438.0,17801,SUNBURY,PA
6033.0,58207.0,12523.0,488.0,17810,ALLENWOOD,PA
1439.0,45000.0,18440.0,425.0,17812,BEAVER SPRINGS,PA
1966.0,44868.0,20801.0,446.0,17813,BEAVERTOWN,PA
4476.0,45270.0,21918.0,530.0,17814,BENTON,PA
31207.0,44521.0,23296.0,557.0,17815,BLOOMSBURG,PA
5587.0,47813.0,25460.0,452.0,17820,CATAWISSA,PA
18604.0,53067.0,30955.0,541.0,17821,DANVILLE,PA
0.0,,,,17822,DANVILLE,PA
1223.0,47917.0,20154.0,434.0,17823,DORNSIFE,PA
3835.0,53640.0,28584.0,525.0,17824,ELYSBURG,PA
681.0,43375.0,22351.0,543.0,17827,FREEBURG,PA
259.0,42917.0,17913.0,588.0,17829,HARTLETON,PA
1956.0,45938.0,23697.0,446.0,17830,HERNDON,PA
670.0,32656.0,23348.0,408.0,17832,MARION HEIGHTS,PA
3603.0,45772.0,23078.0,391.0,17834,KULPMONT,PA
152.0,44375.0,25198.0,,17835,LAURELTON,PA
206.0,56875.0,26617.0,,17836,LECK KILL,PA
20017.0,48878.0,23530.0,621.0,17837,LEWISBURG,PA
511.0,37159.0,16527.0,,17840,LOCUST GAP,PA
4894.0,46875.0,19385.0,446.0,17841,MC CLURE,PA
8646.0,45859.0,22201.0,439.0,17842,MIDDLEBURG,PA
10012.0,46512.0,24106.0,484.0,17844,MIFFLINBURG,PA
2244.0,40988.0,20469.0,448.0,17845,MILLMONT,PA
3537.0,43276.0,25685.0,514.0,17846,MILLVILLE,PA
12150.0,43484.0,22843.0,472.0,17847,MILTON,PA
602.0,36161.0,17109.0,554.0,17850,MONTANDON,PA
7741.0,33101.0,21099.0,369.0,17851,MOUNT CARMEL,PA
3351.0,45691.0,19667.0,434.0,17853,MOUNT PLEASANT MILLS,PA
959.0,51667.0,25716.0,493.0,17855,NEW BERLIN,PA
3627.0,54261.0,25772.0,475.0,17856,NEW COLUMBIA,PA
7501.0,50952.0,25778.0,463.0,17857,NORTHUMBERLAND,PA
3062.0,53550.0,27479.0,490.0,17859,ORANGEVILLE,PA
2138.0,53311.0,25800.0,469.0,17860,PAXINOS,PA
78.0,70417.0,26112.0,,17861,PAXTONVILLE,PA
444.0,37292.0,18047.0,489.0,17862,PENNS CREEK,PA
2543.0,44806.0,17141.0,519.0,17864,PORT TREVORTON,PA
143.0,54583.0,17618.0,508.0,17865,POTTS GROVE,PA
10474.0,34508.0,16618.0,409.0,17866,COAL TOWNSHIP,PA
175.0,63333.0,32187.0,,17867,REBUCK,PA
1091.0,51397.0,28293.0,594.0,17868,RIVERSIDE,PA
14941.0,48561.0,26572.0,541.0,17870,SELINSGROVE,PA
9934.0,37212.0,20177.0,398.0,17872,SHAMOKIN,PA
1628.0,48235.0,28755.0,389.0,17876,SHAMOKIN DAM,PA
1382.0,50365.0,25525.0,466.0,17878,STILLWATER,PA
70.0,26250.0,14127.0,416.0,17880,SWENGEL,PA
1461.0,33512.0,20535.0,406.0,17881,TREVORTON,PA
229.0,29141.0,17364.0,486.0,17884,WASHINGTONVILLE,PA
187.0,58542.0,19654.0,,17885,WEIKERT,PA
860.0,41149.0,18563.0,625.0,17886,WEST MILTON,PA
215.0,27452.0,18487.0,,17887,WHITE DEER,PA
280.0,44375.0,22341.0,,17888,WILBURTON,PA
2662.0,51541.0,24837.0,482.0,17889,WINFIELD,PA
23985.0,41063.0,23348.0,487.0,17901,POTTSVILLE,PA
336.0,46875.0,21300.0,,17920,ARISTES,PA
7252.0,47956.0,22013.0,366.0,17921,ASHLAND,PA
4930.0,60270.0,27885.0,511.0,17922,AUBURN,PA
359.0,40804.0,23852.0,,17923,BRANCHDALE,PA
406.0,45625.0,18919.0,482.0,17925,BROCKTON,PA
1805.0,53468.0,23951.0,510.0,17929,CRESSONA,PA
399.0,33594.0,19534.0,457.0,17930,CUMBOLA,PA
8713.0,41091.0,16470.0,509.0,17931,FRACKVILLE,PA
66.0,,44289.0,,17933,FRIEDENSBURG,PA
490.0,28125.0,15552.0,358.0,17934,GILBERTON,PA
1617.0,39792.0,20737.0,377.0,17935,GIRARDVILLE,PA
836.0,40833.0,20345.0,451.0,17936,GORDON,PA
2489.0,58409.0,23520.0,407.0,17938,HEGINS,PA
828.0,42813.0,21586.0,425.0,17941,KLINGERSTOWN,PA
336.0,51250.0,21805.0,,17943,LAVELLE,PA
259.0,42500.0,18047.0,445.0,17944,LLEWELLYN,PA
177.0,42986.0,21099.0,,17945,LOCUSTDALE,PA
215.0,15469.0,10440.0,,17946,LOST CREEK,PA
4917.0,28725.0,16369.0,488.0,17948,MAHANOY CITY,PA
277.0,52875.0,17157.0,,17949,MAHANOY PLANE,PA
303.0,48571.0,19053.0,,17951,MAR LIN,PA
211.0,22500.0,16628.0,483.0,17952,MARY D,PA
430.0,41875.0,20386.0,394.0,17953,MIDDLEPORT,PA
4512.0,36588.0,20161.0,442.0,17954,MINERSVILLE,PA
281.0,34479.0,28140.0,430.0,17957,MUIR,PA
1428.0,42500.0,23351.0,414.0,17959,NEW PHILADELPHIA,PA
3864.0,49911.0,26896.0,552.0,17960,NEW RINGGOLD,PA
7012.0,63971.0,35487.0,537.0,17961,ORWIGSBURG,PA
9482.0,58447.0,25115.0,469.0,17963,PINE GROVE,PA
748.0,46000.0,21392.0,420.0,17964,PITMAN,PA
2042.0,41053.0,22358.0,528.0,17965,PORT CARBON,PA
2305.0,44728.0,24537.0,425.0,17967,RINGTOWN,PA
359.0,62813.0,22531.0,483.0,17968,SACRAMENTO,PA
3350.0,34358.0,18192.0,444.0,17970,SAINT CLAIR,PA
10958.0,51074.0,26776.0,512.0,17972,SCHUYLKILL HAVEN,PA
222.0,40227.0,22089.0,,17974,SELTZER,PA
6929.0,30261.0,17506.0,385.0,17976,SHENANDOAH,PA
156.0,30341.0,24763.0,381.0,17978,SPRING GLEN,PA
88.0,48669.0,32502.0,,17979,SUMMIT STATION,PA
2963.0,50240.0,24934.0,433.0,17980,TOWER CITY,PA
2712.0,43289.0,21464.0,398.0,17981,TREMONT,PA
481.0,31964.0,19742.0,509.0,17982,TUSCARORA,PA
1478.0,42132.0,24229.0,585.0,17983,VALLEY VIEW,PA
1203.0,52895.0,26520.0,906.0,17985,ZION GROVE,PA
5548.0,71432.0,29676.0,936.0,18011,ALBURTIS,PA
17971.0,57550.0,27196.0,730.0,18013,BANGOR,PA
11513.0,52755.0,25248.0,702.0,18014,BATH,PA
31728.0,44933.0,22662.0,680.0,18015,BETHLEHEM,PA
0.0,,,,18016,BETHLEHEM,PA
37274.0,62882.0,31975.0,896.0,18017,BETHLEHEM,PA
32977.0,46567.0,25184.0,801.0,18018,BETHLEHEM,PA
20387.0,78938.0,36043.0,895.0,18020,BETHLEHEM,PA
664.0,40625.0,20843.0,580.0,18030,BOWMANSTOWN,PA
7601.0,74469.0,32356.0,1171.0,18031,BREINIGSVILLE,PA
9316.0,49653.0,25074.0,696.0,18032,CATASAUQUA,PA
8573.0,87063.0,41476.0,981.0,18034,CENTER VALLEY,PA
169.0,87083.0,43851.0,,18035,CHERRYVILLE,PA
12607.0,79951.0,37215.0,717.0,18036,COOPERSBURG,PA
7240.0,58438.0,29588.0,752.0,18037,COPLAY,PA
2708.0,64821.0,28662.0,803.0,18038,DANIELSVILLE,PA
15993.0,91238.0,37722.0,876.0,18040,EASTON,PA
5298.0,68279.0,30903.0,715.0,18041,EAST GREENVILLE,PA
41921.0,45441.0,23227.0,757.0,18042,EASTON,PA
26145.0,76341.0,34821.0,899.0,18045,EASTON,PA
0.0,,,,18046,EAST TEXAS,PA
17302.0,63636.0,32830.0,854.0,18049,EMMAUS,PA
3790.0,98021.0,44494.0,736.0,18051,FOGELSVILLE,PA
26971.0,55861.0,28067.0,828.0,18052,WHITEHALL,PA
2632.0,64405.0,28456.0,802.0,18053,GERMANSVILLE,PA
4329.0,71630.0,31575.0,789.0,18054,GREEN LANE,PA
12665.0,61265.0,32546.0,914.0,18055,HELLERTOWN,PA
737.0,48074.0,25188.0,,18056,HEREFORD,PA
9671.0,59261.0,25950.0,846.0,18058,KUNKLETOWN,PA
1159.0,107917.0,32669.0,,18059,LAURYS STATION,PA
24419.0,73263.0,36368.0,1015.0,18062,MACUNGIE,PA
586.0,45234.0,25383.0,847.0,18063,MARTINS CREEK,PA
24472.0,75629.0,31740.0,718.0,18064,NAZARETH,PA
5800.0,77566.0,32984.0,780.0,18066,NEW TRIPOLI,PA
18252.0,62518.0,29490.0,726.0,18067,NORTHAMPTON,PA
151.0,,,,18068,OLD ZIONSVILLE,PA
8031.0,80718.0,39702.0,773.0,18069,OREFIELD,PA
875.0,59917.0,24433.0,634.0,18070,PALM,PA
10460.0,49361.0,26741.0,621.0,18071,PALMERTON,PA
6486.0,55941.0,28153.0,686.0,18072,PEN ARGYL,PA
9675.0,78720.0,31870.0,770.0,18073,PENNSBURG,PA
6191.0,84482.0,34444.0,874.0,18074,PERKIOMENVILLE,PA
2906.0,57011.0,29039.0,627.0,18076,RED HILL,PA
2345.0,68125.0,37426.0,915.0,18077,RIEGELSVILLE,PA
7228.0,77198.0,35110.0,814.0,18078,SCHNECKSVILLE,PA
245.0,85237.0,28840.0,,18079,SLATEDALE,PA
11650.0,58415.0,26082.0,638.0,18080,SLATINGTON,PA
270.0,45068.0,19769.0,,18081,SPRINGTOWN,PA
532.0,32440.0,23650.0,876.0,18083,STOCKERTOWN,PA
962.0,69063.0,29834.0,788.0,18085,TATAMY,PA
602.0,79107.0,24964.0,,18086,TREICHLERS,PA
716.0,44900.0,18495.0,908.0,18087,TREXLERTOWN,PA
8275.0,61140.0,30906.0,628.0,18088,WALNUTPORT,PA
5932.0,46409.0,25585.0,698.0,18091,WIND GAP,PA
3176.0,80288.0,38407.0,1277.0,18092,ZIONSVILLE,PA
4739.0,17250.0,10749.0,535.0,18101,ALLENTOWN,PA
47576.0,26575.0,12853.0,693.0,18102,ALLENTOWN,PA
48527.0,48289.0,24848.0,779.0,18103,ALLENTOWN,PA
43409.0,67929.0,34072.0,931.0,18104,ALLENTOWN,PA
67.0,,28281.0,,18105,ALLENTOWN,PA
6961.0,74702.0,35046.0,1059.0,18106,ALLENTOWN,PA
16312.0,38506.0,18555.0,805.0,18109,ALLENTOWN,PA
0.0,,,,18195,ALLENTOWN,PA
27647.0,32720.0,17994.0,519.0,18201,HAZLETON,PA
11738.0,33246.0,19271.0,564.0,18202,HAZLETON,PA
7676.0,52460.0,22404.0,938.0,18210,ALBRIGHTSVILLE,PA
1303.0,76010.0,26819.0,,18211,ANDREAS,PA
128.0,77569.0,27048.0,,18212,ASHFIELD,PA
2243.0,59779.0,24613.0,285.0,18214,BARNESVILLE,PA
996.0,42250.0,23114.0,511.0,18216,BEAVER MEADOWS,PA
2374.0,30773.0,17245.0,440.0,18218,COALDALE,PA
1400.0,56080.0,32151.0,596.0,18219,CONYNGHAM,PA
361.0,46750.0,26937.0,,18220,DELANO,PA
501.0,59722.0,19450.0,,18221,DRIFTON,PA
9432.0,67753.0,30915.0,1069.0,18222,DRUMS,PA
122.0,49458.0,37056.0,,18223,EBERVALE,PA
5576.0,39900.0,22689.0,518.0,18224,FREELAND,PA
43.0,,,,18225,HARLEIGH,PA
9531.0,58315.0,27133.0,556.0,18229,JIM THORPE,PA
63.0,36875.0,25403.0,,18230,JUNEDALE,PA
658.0,39890.0,20585.0,480.0,18231,KELAYRES,PA
3914.0,32436.0,16509.0,506.0,18232,LANSFORD,PA
419.0,65821.0,21880.0,,18234,LATTIMER MINES,PA
19323.0,51865.0,25112.0,559.0,18235,LEHIGHTON,PA
3848.0,42140.0,20172.0,504.0,18237,MCADOO,PA
433.0,40398.0,11212.0,,18239,MILNESVILLE,PA
3835.0,39641.0,23673.0,586.0,18240,NESQUEHONING,PA
825.0,39432.0,18000.0,441.0,18241,NUREMBERG,PA
207.0,25833.0,17758.0,475.0,18242,ONEIDA,PA
451.0,41711.0,21355.0,542.0,18244,PARRYVILLE,PA
546.0,58095.0,24269.0,,18245,QUAKAKE,PA
162.0,57857.0,20767.0,,18246,ROCK GLEN,PA
572.0,52105.0,24070.0,667.0,18248,SHEPPTON,PA
3691.0,65795.0,34454.0,606.0,18249,SUGARLOAF,PA
3020.0,49904.0,26066.0,543.0,18250,SUMMIT HILL,PA
108.0,75536.0,35700.0,,18251,SYBERTSVILLE,PA
11174.0,37003.0,20950.0,497.0,18252,TAMAQUA,PA
862.0,44130.0,23577.0,590.0,18254,TRESCKOW,PA
4399.0,50867.0,23999.0,537.0,18255,WEATHERLY,PA
419.0,50700.0,20038.0,,18256,WESTON,PA
28426.0,57945.0,24616.0,777.0,18301,EAST STROUDSBURG,PA
17418.0,58935.0,26916.0,949.0,18302,EAST STROUDSBURG,PA
1825.0,56750.0,31301.0,806.0,18321,BARTONSVILLE,PA
2779.0,50188.0,25077.0,929.0,18322,BRODHEADSVILLE,PA
67.0,73750.0,53346.0,,18323,BUCK HILL FALLS,PA
10193.0,60587.0,23979.0,935.0,18324,BUSHKILL,PA
2605.0,56580.0,28376.0,687.0,18325,CANADENSIS,PA
4589.0,64773.0,28561.0,663.0,18326,CRESCO,PA
596.0,39000.0,27313.0,947.0,18327,DELAWARE WATER GAP,PA
7398.0,58110.0,23445.0,996.0,18328,DINGMANS FERRY,PA
9412.0,64132.0,23436.0,1290.0,18330,EFFORT,PA
1056.0,32708.0,21017.0,626.0,18331,GILBERT,PA
3080.0,52442.0,22808.0,928.0,18332,HENRYVILLE,PA
453.0,58839.0,22034.0,,18333,KRESGEVILLE,PA
4014.0,51233.0,20411.0,708.0,18334,LONG POND,PA
525.0,52440.0,22280.0,,18335,MARSHALLS CREEK,PA
4158.0,50536.0,24871.0,781.0,18336,MATAMORAS,PA
14527.0,71836.0,31062.0,867.0,18337,MILFORD,PA
141.0,90938.0,29916.0,,18340,MILLRIFT,PA
382.0,46806.0,34203.0,,18342,MOUNTAINHOME,PA
3773.0,62420.0,33797.0,849.0,18343,MOUNT BETHEL,PA
3390.0,50385.0,30085.0,761.0,18344,MOUNT POCONO,PA
2925.0,59083.0,21447.0,1173.0,18346,POCONO SUMMIT,PA
2397.0,51638.0,27940.0,691.0,18347,POCONO LAKE,PA
226.0,54375.0,33108.0,,18349,POCONO MANOR,PA
2026.0,54265.0,28376.0,629.0,18350,POCONO PINES,PA
570.0,42500.0,23054.0,743.0,18351,PORTLAND,PA
1364.0,46400.0,23507.0,1053.0,18352,REEDERS,PA
12005.0,64063.0,26058.0,867.0,18353,SAYLORSBURG,PA
645.0,52262.0,31206.0,,18354,SCIOTA,PA
1286.0,62240.0,29063.0,656.0,18355,SCOTRUN,PA
272.0,132612.0,28300.0,,18356,SHAWNEE ON DELAWARE,PA
271.0,71434.0,28951.0,,18357,SKYTOP,PA
28061.0,57003.0,28597.0,809.0,18360,STROUDSBURG,PA
930.0,58969.0,44533.0,,18370,SWIFTWATER,PA
631.0,74155.0,33816.0,,18371,TAMIMENT,PA
3035.0,54884.0,27674.0,707.0,18372,TANNERSVILLE,PA
6998.0,46926.0,25988.0,515.0,18403,ARCHBALD,PA
2666.0,54265.0,24602.0,592.0,18405,BEACH LAKE,PA
13779.0,37065.0,21727.0,446.0,18407,CARBONDALE,PA
22163.0,70405.0,39090.0,637.0,18411,CLARKS SUMMIT,PA
146.0,38875.0,27969.0,,18413,CLIFFORD,PA
5392.0,63802.0,33817.0,585.0,18414,DALTON,PA
1075.0,43802.0,28885.0,764.0,18415,DAMASCUS,PA
1217.0,41290.0,25320.0,664.0,18417,EQUINUNK,PA
4778.0,53750.0,25057.0,548.0,18419,FACTORYVILLE,PA
57.0,40694.0,17326.0,,18420,FLEETVILLE,PA
4625.0,46725.0,24855.0,452.0,18421,FOREST CITY,PA
5046.0,49795.0,27143.0,623.0,18424,GOULDSBORO,PA
1481.0,43295.0,21364.0,674.0,18425,GREELEY,PA
4604.0,47165.0,25371.0,692.0,18426,GREENTOWN,PA
188.0,31528.0,9460.0,,18427,HAMLIN,PA
11540.0,55092.0,29440.0,768.0,18428,HAWLEY,PA
21.0,14583.0,7476.0,,18430,HERRICK CENTER,PA
13089.0,43906.0,23436.0,539.0,18431,HONESDALE,PA
6882.0,46472.0,25685.0,496.0,18433,JERMYN,PA
4232.0,46344.0,21951.0,431.0,18434,JESSUP,PA
747.0,57750.0,27230.0,465.0,18435,LACKAWAXEN,PA
14212.0,55929.0,25141.0,785.0,18436,LAKE ARIEL,PA
179.0,30000.0,20454.0,417.0,18437,LAKE COMO,PA
937.0,42154.0,35740.0,,18438,LAKEVILLE,PA
430.0,54038.0,28798.0,525.0,18439,LAKEWOOD,PA
343.0,24125.0,14720.0,,18441,LENOXVILLE,PA
346.0,66375.0,43280.0,,18443,MILANVILLE,PA
14054.0,64099.0,30030.0,731.0,18444,MOSCOW,PA
2222.0,49922.0,21985.0,450.0,18445,NEWFOUNDLAND,PA
3916.0,44519.0,22582.0,502.0,18446,NICHOLSON,PA
10160.0,47242.0,24913.0,490.0,18447,OLYPHANT,PA
398.0,44375.0,29780.0,707.0,18451,PAUPACK,PA
5010.0,38826.0,25039.0,587.0,18452,PECKVILLE,PA
1097.0,55833.0,27936.0,565.0,18453,PLEASANT MOUNT,PA
28.0,42750.0,37282.0,,18454,POYNTELLE,PA
102.0,73276.0,35196.0,,18455,PRESTON PARK,PA
456.0,60368.0,28567.0,575.0,18456,PROMPTON,PA
73.0,56042.0,27048.0,,18457,ROWLAND,PA
3040.0,52656.0,30760.0,794.0,18458,SHOHOLA,PA
63.0,27813.0,15283.0,,18459,SOUTH CANAAN,PA
231.0,51979.0,23631.0,,18460,SOUTH STERLING,PA
325.0,36563.0,43322.0,575.0,18461,STARLIGHT,PA
403.0,41071.0,23011.0,,18462,STARRUCCA,PA
262.0,57273.0,37327.0,579.0,18463,STERLING,PA
1147.0,59000.0,30877.0,584.0,18464,TAFTON,PA
1588.0,47292.0,23845.0,463.0,18465,THOMPSON,PA
17450.0,54458.0,20815.0,954.0,18466,TOBYHANNA,PA
475.0,46406.0,22651.0,,18469,TYLER HILL,PA
2116.0,54954.0,29750.0,625.0,18470,UNION DALE,PA
610.0,121771.0,50288.0,,18471,WAVERLY,PA
7415.0,47560.0,15284.0,598.0,18472,WAYMART,PA
432.0,50052.0,27326.0,823.0,18473,WHITE MILLS,PA
1141.0,15724.0,15557.0,442.0,18503,SCRANTON,PA
21199.0,41693.0,21502.0,525.0,18504,SCRANTON,PA
20933.0,38796.0,21924.0,558.0,18505,SCRANTON,PA
4745.0,51032.0,37044.0,569.0,18507,MOOSIC,PA
11644.0,36118.0,19832.0,546.0,18508,SCRANTON,PA
13612.0,43648.0,23041.0,561.0,18509,SCRANTON,PA
14577.0,39109.0,17888.0,601.0,18510,SCRANTON,PA
11989.0,44688.0,26160.0,516.0,18512,SCRANTON,PA
4959.0,41901.0,23472.0,509.0,18517,TAYLOR,PA
8299.0,49347.0,26281.0,494.0,18518,OLD FORGE,PA
4838.0,38990.0,24672.0,483.0,18519,SCRANTON,PA
339.0,102857.0,49252.0,825.0,18602,BEAR CREEK,PA
19334.0,42966.0,22815.0,499.0,18603,BERWICK,PA
4813.0,52468.0,21659.0,1043.0,18610,BLAKESLEE,PA
17393.0,61291.0,29950.0,532.0,18612,DALLAS,PA
2744.0,39464.0,21667.0,342.0,18614,DUSHORE,PA
1745.0,51094.0,30046.0,421.0,18615,FALLS,PA
527.0,32212.0,21933.0,422.0,18616,FORKSVILLE,PA
1851.0,26435.0,15633.0,403.0,18617,GLEN LYON,PA
3769.0,59798.0,30699.0,610.0,18618,HARVEYS LAKE,PA
202.0,46406.0,22188.0,,18619,HILLSGROVE,PA
5934.0,44093.0,19799.0,477.0,18621,HUNLOCK CREEK,PA
260.0,31944.0,16972.0,,18622,HUNTINGTON MILLS,PA
2489.0,43989.0,22618.0,503.0,18623,LACEYVILLE,PA
656.0,61563.0,34485.0,,18624,LAKE HARMONY,PA
452.0,55078.0,32975.0,543.0,18625,LAKE WINOLA,PA
676.0,53333.0,26711.0,360.0,18626,LAPORTE,PA
291.0,40625.0,23538.0,,18628,LOPEZ,PA
1694.0,48787.0,23981.0,529.0,18629,MEHOOPANY,PA
3325.0,49808.0,24959.0,553.0,18630,MESHOPPEN,PA
1380.0,58791.0,28561.0,534.0,18631,MIFFLINVILLE,PA
403.0,36406.0,26556.0,,18632,MILDRED,PA
13752.0,37220.0,21710.0,457.0,18634,NANTICOKE,PA
4049.0,45651.0,23664.0,469.0,18635,NESCOPECK,PA
1507.0,54569.0,24908.0,434.0,18636,NOXEN,PA
17219.0,44152.0,26850.0,511.0,18640,PITTSTON,PA
7378.0,46379.0,24538.0,484.0,18641,PITTSTON,PA
3887.0,42139.0,26017.0,492.0,18642,DURYEA,PA
12555.0,50817.0,28992.0,502.0,18643,PITTSTON,PA
7195.0,48576.0,31477.0,519.0,18644,WYOMING,PA
8587.0,34250.0,20256.0,480.0,18651,PLYMOUTH,PA
114.0,41667.0,19475.0,,18653,RANSOM,PA
6471.0,48542.0,23326.0,471.0,18655,SHICKSHINNY,PA
2404.0,54615.0,25473.0,454.0,18656,SWEET VALLEY,PA
12270.0,50278.0,25371.0,530.0,18657,TUNKHANNOCK,PA
3254.0,53125.0,25319.0,526.0,18660,WAPWALLOPEN,PA
5332.0,44919.0,25361.0,632.0,18661,WHITE HAVEN,PA
3198.0,15227.0,9771.0,529.0,18701,WILKES BARRE,PA
41119.0,37212.0,21122.0,504.0,18702,WILKES BARRE,PA
31356.0,47977.0,26762.0,544.0,18704,KINGSTON,PA
14066.0,38834.0,22929.0,483.0,18705,WILKES BARRE,PA
16176.0,39239.0,23837.0,457.0,18706,WILKES BARRE,PA
15939.0,75613.0,34007.0,491.0,18707,MOUNTAIN TOP,PA
10121.0,75254.0,33285.0,601.0,18708,SHAVERTOWN,PA
2910.0,31667.0,20642.0,496.0,18709,LUZERNE,PA
8701.0,49944.0,25038.0,502.0,18801,MONTROSE,PA
5876.0,43193.0,22259.0,413.0,18810,ATHENS,PA
1566.0,65556.0,31229.0,810.0,18812,BRACKNEY,PA
172.0,44688.0,15393.0,575.0,18814,BURLINGTON,PA
169.0,42188.0,21167.0,,18816,DIMOCK,PA
207.0,35781.0,21149.0,,18817,EAST SMITHFIELD,PA
1361.0,50789.0,23056.0,607.0,18818,FRIENDSVILLE,PA
1152.0,35875.0,22776.0,463.0,18821,GREAT BEND,PA
3651.0,47520.0,19829.0,552.0,18822,HALLSTEAD,PA
161.0,43472.0,25074.0,625.0,18823,HARFORD,PA
1341.0,48654.0,23538.0,568.0,18824,HOP BOTTOM,PA
138.0,47813.0,21312.0,,18825,JACKSON,PA
1600.0,51111.0,27375.0,525.0,18826,KINGSLEY,PA
224.0,34750.0,25537.0,,18828,LAWTON,PA
799.0,47750.0,24678.0,458.0,18829,LE RAYSVILLE,PA
792.0,55125.0,30773.0,523.0,18830,LITTLE MEADOWS,PA
952.0,39474.0,22591.0,500.0,18831,MILAN,PA
1920.0,47198.0,22423.0,438.0,18832,MONROETON,PA
1964.0,45850.0,23156.0,477.0,18833,NEW ALBANY,PA
3712.0,52028.0,26002.0,528.0,18834,NEW MILFORD,PA
3158.0,45161.0,22481.0,408.0,18837,ROME,PA
11177.0,48731.0,24824.0,548.0,18840,SAYRE,PA
284.0,53542.0,22493.0,,18842,SOUTH GIBSON,PA
145.0,49097.0,30173.0,,18843,SOUTH MONTROSE,PA
2005.0,60294.0,23830.0,614.0,18844,SPRINGVILLE,PA
360.0,50179.0,28033.0,550.0,18845,STEVENSVILLE,PA
851.0,55781.0,23825.0,571.0,18846,SUGAR RUN,PA
5888.0,38404.0,20544.0,479.0,18847,SUSQUEHANNA,PA
8997.0,48580.0,25816.0,531.0,18848,TOWANDA,PA
2151.0,50234.0,23291.0,614.0,18850,ULSTER,PA
879.0,44000.0,22332.0,821.0,18851,WARREN CENTER,PA
